time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,force_x,force_y,force_z,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
19.380,0.000,1.551,0.000,0.000,-3.346,0.000,3.346,1.551,0.000,0.000,0.000,,,,,
19.400,0.000,1.483,0.000,0.000,-3.391,0.000,3.391,1.483,0.000,0.000,0.000,,,,,
19.420,0.000,1.414,0.000,0.000,-3.434,0.000,3.434,1.414,0.000,0.000,0.000,,,,,
19.440,0.000,1.345,0.000,0.000,-3.478,0.000,3.478,1.345,0.000,0.000,0.000,,,,,
19.460,0.000,1.274,0.000,0.000,-3.521,0.000,3.521,1.274,0.000,0.000,0.000,,,,,
19.480,0.000,1.203,0.000,0.000,-3.563,0.000,3.563,1.203,0.000,0.000,0.000,,,,,
19.500,0.000,1.131,0.000,0.000,-3.605,0.000,3.605,1.131,0.000,0.000,0.000,,,,,
19.520,0.000,1.058,0.000,0.000,-3.647,0.000,3.647,1.058,0.000,0.000,0.000,,,,,
19.540,0.000,0.984,0.000,0.000,-3.688,0.000,3.688,0.984,0.000,0.000,0.000,,,,,
19.560,0.000,0.910,0.000,0.000,-3.729,0.000,3.729,0.910,0.000,0.000,0.000,,,,,
19.580,0.000,0.834,0.000,0.000,-3.769,0.000,3.769,0.834,0.000,0.000,0.000,,,,,
19.600,0.000,0.758,0.000,0.000,-3.809,0.000,3.809,0.758,0.000,0.000,0.000,,,,,
19.620,0.000,0.681,0.000,0.000,-3.849,0.000,3.849,0.681,0.000,0.000,0.000,,,,,
19.640,0.000,0.603,0.000,0.000,-3.888,0.000,3.888,0.603,0.000,0.000,0.000,,,,,
19.660,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.680,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.700,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.720,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.740,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.760,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.780,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.800,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.820,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.840,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.860,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.880,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.900,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.920,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.940,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.960,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
19.980,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.000,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.020,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.040,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
20.060,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,,,,,
